,spotify_genre,top_genre
4076,northamptonshire indie,rock music
4077,northern irish indie,rock music
4078,northern irish punk,rock music
4079,norwegian alternative rock,rock music
4080,norwegian americana,world music
4081,norwegian americana,country music
4082,norwegian black metal,world music
4083,norwegian black metal,rock music
4084,norwegian blues,blues
4085,norwegian contemporary jazz,jazz
4086,norwegian contemporary jazz,art music
4087,norwegian contemporary jazz,pop music
4088,norwegian country,world music
4089,norwegian country,country music
4090,norwegian death metal,rock music
4091,norwegian doom metal,blues
4092,norwegian doom metal,rock music
4093,norwegian experimental,experimental music
4094,norwegian folk rock,folk music
4095,norwegian folk rock,world music
4096,norwegian folk rock,rock music
4097,norwegian gospel,functional music
4098,norwegian gospel,world music
4099,norwegian hardcore,dance music
4100,norwegian hardcore,electronic music
4101,norwegian hardcore,rock music
4102,norwegian house,dance music
4103,norwegian house,electronic music
4104,norwegian indie,world music
4105,norwegian indie,pop music
4106,norwegian jazz,jazz
4107,norwegian metal,rock music
4108,norwegian pop,world music
4109,norwegian pop,pop music
4110,norwegian pop rap,world music
4111,norwegian pop rap,pop music
4112,norwegian pop rap,hip hop music
4113,norwegian prog,rock music
4114,norwegian psychedelic,rock music
4115,norwegian punk,rock music
4116,norwegian punk rock,rock music
4117,norwegian rock,world music
4118,norwegian rock,rock music
4119,norwegian singer-songwriter,vocal music
4120,norwegian singer-songwriter,acoustic music
4121,norwegian space disco,dance music
4122,norwegian space disco,electronic music
4123,norwegian techno,dance music
4124,norwegian techno,electronic music
4125,norwegian trap,world music
4126,norwegian trap,hip hop music
4127,nottingham indie,rock music
4128,nouvelle chanson francaise,folk music
4129,nouvelle chanson francaise,world music
4130,nova mpb,world music
4131,nova musica paulista,world music
4132,nova musica paulista,rhythm and blues
4133,nova musica pernambucana,jazz
4134,nova musica pernambucana,world music
4135,nu age,electronic music
4136,nu disco,dance music
4137,nu disco,electronic music
4138,nu gaze,rock music
4139,nu jazz,jazz
4140,nu jazz,electronic music
4141,nu metal,rock music
4142,nu skool breaks,dance music
4143,nu skool breaks,electronic music
4144,nu-cumbia,world music
4145,nu-metalcore,rock music
4146,nubian traditional,world music
4147,nueva cancion,folk music
4148,nueva cancion,vocal music
4149,nueva cancion,acoustic music
4150,nuevo flamenco,folk music
4151,nuevo flamenco,world music
4152,nuevo folklore argentino,folk music
4153,nuevo folklore argentino,world music
4154,nuevo folklore mexicano,world music
4155,nuevo folklore mexicano,vocal music
4156,nuevo tango,dance music
4157,nuevo tango,world music
4158,nursery,children's music
4159,nwobhm,world music
4160,nwobhm,rock music
4161,nwocr,rock music
4162,nwothm,rock music
4163,ny roots,functional music
4164,ny roots,world music
4165,nyc metal,rock music
4166,nyc pop,pop music
4167,nyc rap,world music
4168,nyc rap,hip hop music
4169,nyhc,rock music
4170,nz christian,functional music
4171,nz dnb,electronic music
4172,nz electronic,electronic music
4173,nz folk,folk music
4174,nz folk,world music
4175,nz hardcore,dance music
4176,nz hardcore,electronic music
4177,nz hardcore,rock music
4178,nz hip hop,world music
4179,nz hip hop,hip hop music
4180,nz indie,rock music
4181,nz metal,rock music
4182,nz pop,pop music
4183,nz punk,rock music
4184,nz reggae,world music
4185,nz singer-songwriter,vocal music
4186,nz singer-songwriter,acoustic music
4187,oakland hip hop,world music
4188,oakland hip hop,hip hop music
4189,oakland indie,rock music
4190,oaxaca indie,world music
4191,oaxaca indie,vocal music
4192,oc indie,rock music
4193,oc rap,world music
4194,oc rap,hip hop music
4195,occult black metal,world music
4196,occult black metal,rock music
4197,oceania soundtrack,functional music
4198,ohio hip hop,world music
4199,ohio hip hop,hip hop music
4200,oi,rock music
4201,ok indie,world music
4202,ok indie,rock music
4203,ok indie,country music
4204,okc indie,rock music
4205,okinawan pop,world music
4206,okinawan pop,pop music
4207,oklahoma country,world music
4208,oklahoma country,country music
4209,oktoberfest,pop music
4210,old school dancehall,world music
4211,old school hard trance,dance music
4212,old school hard trance,electronic music
4213,old school hip hop,world music
4214,old school hip hop,hip hop music
4215,old school nederhop,rock music
4216,old school rap francais,world music
4217,old school rap francais,hip hop music
4218,old school thrash,rock music
4219,old school uk hip hop,world music
4220,old school uk hip hop,hip hop music
4221,old west,country music
4222,old-time,folk music
4223,old-time,world music
4224,old-time,country music
4225,oldschool deutschrap,world music
4226,oldschool deutschrap,hip hop music
4227,olympia wa indie,rock music
4228,omaha indie,rock music
4229,one-person band,rock music
4230,ontario indie,independent music
4231,opera,functional music
4232,opera,art music
4233,opera metal,rock music
4234,operatic pop,pop music
4235,opm,world music
4236,orchestra,art music
4237,orchestral performance,art music
4238,orebro indie,rock music
4239,organic electronic,electronic music
4240,organic house,dance music
4241,organic house,electronic music
4242,orgcore,rock music
4243,oriental classical,world music
4244,oriental classical,art music
4245,oriental metal,rock music
4246,orlando indie,pop music
4247,orlando indie,rock music
4248,orlando indie,independent music
4249,oromo pop,pop music
4250,orthodox chant,functional music
4251,orthodox chant,vocal music
4252,oshare kei,rock music
4253,oslo indie,rock music
4254,ostrock,rock music
4255,otacore,rock music
4256,oth indie,pop music
4257,oth indie,acoustic music
4258,ottawa indie,independent music
4259,ottawa rap,world music
4260,ottawa rap,hip hop music
4261,oud,jazz
4262,oud,world music
4263,oulu indie,rock music
4264,oulu metal,rock music
4265,outer hip hop,world music
4266,outer hip hop,hip hop music
4267,outlaw country,world music
4268,outlaw country,country music
4269,outsider,art music
4270,outsider house,electronic music
4271,oxford indie,rock music
4272,p funk,funk
4273,p funk,rock music
4274,p funk,rhythm and blues
4275,pacific islands pop,world music
4276,pacific islands pop,pop music
4277,pagan black metal,rock music
4278,pagode,world music
4279,pagode baiano,world music
4280,pagode novo,world music
4281,paisley underground,rock music
4282,pakistani indie,independent music
4283,pakistani pop,world music
4284,pakistani pop,pop music
4285,pakistani rock,world music
4286,pakistani rock,rock music
4287,palestinian pop,pop music
4288,palm desert scene,rock music
4289,paracana,vocal music
4290,paracana,acoustic music
4291,parody,functional music
4292,partido alto,world music
4293,partyschlager,pop music
4294,pei indie,folk music
4295,pennsylvania hardcore,dance music
4296,pennsylvania hardcore,electronic music
4297,pennsylvania hardcore,rock music
4298,permanent wave,electronic music
4299,permanent wave,world music
4300,permanent wave,hip hop music
4301,perreo,dance music
4302,persian alternative,rock music
4303,persian electronic,electronic music
4304,persian hip hop,world music
4305,persian hip hop,hip hop music
4306,persian neo-traditional,world music
4307,persian neo-traditional,art music
4308,persian pop,world music
4309,persian pop,pop music
4310,persian rock,rock music
4311,persian traditional,world music
4312,persian traditional,art music
4313,perth indie,independent music
4314,peruvian indie,electronic music
4315,peruvian indie,world music
4316,philly drill,world music
4317,philly drill,hip hop music
4318,philly indie,rock music
4319,philly rap,world music
4320,philly rap,hip hop music
4321,philly soul,soul music
4322,philly soul,rhythm and blues
4323,phonk,world music
4324,phonk,hip hop music
4325,piano blues,blues
4326,piano cover,instrumental music
4327,piano mpb,world music
4328,piano rock,pop music
4329,piano rock,rock music
4330,piedmont blues,blues
4331,pinoy metal,rock music
4332,pinoy rock,world music
4333,pinoy rock,rock music
4334,pipa,folk music
4335,pipa,world music
4336,pirate,rock music
4337,pittsburgh metal,rock music
4338,pittsburgh rap,world music
4339,pittsburgh rap,hip hop music
4340,pittsburgh rock,rock music
4341,pixie,rock music
4342,plugg,world music
4343,plugg,hip hop music
4344,plunderphonics,experimental music
4345,polish alternative,rock music
4346,polish alternative rap,world music
4347,polish alternative rap,rock music
4348,polish alternative rap,hip hop music
4349,polish alternative rock,rock music
4350,polish ambient,electronic music
4351,polish ambient,art music
4352,polish black metal,world music
4353,polish black metal,rock music
4354,polish classical piano,art music
4355,polish death metal,rock music
4356,polish electronica,electronic music
4357,polish experimental electronic,experimental music
4358,polish experimental electronic,electronic music
4359,polish folk,folk music
4360,polish folk,world music
4361,polish hardcore,dance music
4362,polish hardcore,electronic music
4363,polish hardcore,rock music
4364,polish hip hop,world music
4365,polish hip hop,hip hop music
4366,polish indie,rock music
4367,polish indie rock,rock music
4368,polish indie rock,independent music
4369,polish jazz,jazz
4370,polish jazz,world music
4371,polish metal,rock music
4372,polish modern jazz,jazz
4373,polish modern jazz,art music
4374,polish noise rock,experimental music
4375,polish noise rock,electronic music
4376,polish noise rock,rock music
4377,polish pop,pop music
4378,polish post-punk,rock music
4379,polish post-rock,experimental music
4380,polish post-rock,rock music
4381,polish prog,rock music
4382,polish psychedelia,rock music
4383,polish punk,rock music
4384,polish reggae,world music
4385,polish rock,world music
4386,polish rock,rock music
4387,polish synthpop,electronic music
4388,polish synthpop,pop music
4389,polish synthpop,rock music
4390,polish techno,dance music
4391,polish techno,electronic music
4392,polish thrash metal,rock music
4393,polish trap,world music
4394,polish trap,hip hop music
4395,political hip hop,world music
4396,political hip hop,hip hop music
4397,polyphonies corses,folk music
4398,polyphonies corses,world music
4399,polyphony,art music
4400,pony,functional music
4401,pop,pop music
4402,pop ambient,electronic music
4403,pop ambient,art music
4404,pop ambient,pop music
4405,pop argentino,pop music
4406,pop chileno,pop music
4407,pop costarricense,pop music
4408,pop dance,dance music
4409,pop dance,pop music
4410,pop edm,dance music
4411,pop edm,electronic music
4412,pop edm,pop music
4413,pop electronico,pop music
4414,pop emo,experimental music
4415,pop emo,pop music
4416,pop emo,rock music
4417,pop flamenco,folk music
4418,pop flamenco,pop music
4419,pop flamenco,world music
4420,pop folk,folk music
4421,pop folk,pop music
4422,pop folk,world music
4423,pop house,dance music
4424,pop house,electronic music
4425,pop house,pop music
4426,pop lgbtq+ brasileira,pop music
4427,pop nacional,pop music
4428,pop punk,pop music
4429,pop punk,rock music
4430,pop quebecois,pop music
4431,pop r&b,pop music
4432,pop r&b,rhythm and blues
4433,pop rap,world music
4434,pop rap,hip hop music
4435,pop rock,pop music
4436,pop rock,rock music
4437,pop rock brasileiro,pop music
4438,pop rock brasileiro,rock music
4439,pop romantico,pop music
4440,pop soul,pop music
4441,pop soul,soul music
4442,pop soul,rhythm and blues
4443,pop urbaine,pop music
4444,pop violin,pop music
4445,pop virale italiano,pop music
4446,popgaze,rock music
4447,popping,world music
4448,popping,hip hop music
4449,popwave,electronic music
4450,pornogrind,rock music
4451,portland hip hop,world music
4452,portland hip hop,hip hop music
4453,portland indie,rock music
4454,portland indie,independent music
4455,portland metal,rock music
4456,portland punk,rock music
4457,portsmouth indie,independent music
4458,portuguese black metal,world music
4459,portuguese black metal,rock music
4460,portuguese death metal,rock music
4461,portuguese experimental,experimental music
