,track_name,spotify_name,spotify_id,artist_id,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
28RZRPDiQmT1B584cJhmGO,Earth & Sky,24-7 Spyz,5EvYDcSvmVxZuMe4faStNq,/artists/549578-247-spyz,13,0.668,0.708,0,-9.623,1,0.0302,0.0616,0.000126,0.104,0.752,132.653,audio_features,28RZRPDiQmT1B584cJhmGO,spotify:track:28RZRPDiQmT1B584cJhmGO,https://api.spotify.com/v1/tracks/28RZRPDiQmT1B584cJhmGO,https://api.spotify.com/v1/audio-analysis/28RZRPDiQmT1B584cJhmGO,243427,4
7FfMpxnpI0ojVVY11j0JxL,Crime Story,24-7 Spyz,5EvYDcSvmVxZuMe4faStNq,/artists/549578-247-spyz,12,0.355,0.816,0,-9.933,1,0.0547,0.00475,0.0202,0.245,0.58,152.053,audio_features,7FfMpxnpI0ojVVY11j0JxL,spotify:track:7FfMpxnpI0ojVVY11j0JxL,https://api.spotify.com/v1/tracks/7FfMpxnpI0ojVVY11j0JxL,https://api.spotify.com/v1/audio-analysis/7FfMpxnpI0ojVVY11j0JxL,257067,4
5yHLT0sWYuwRDpgKMKDX4a,"Tick, Tick, Tick",24-7 Spyz,5EvYDcSvmVxZuMe4faStNq,/artists/549578-247-spyz,11,0.653,0.884,3,-9.616,0,0.168,0.000136,7.14e-05,0.0721,0.738,97.821,audio_features,5yHLT0sWYuwRDpgKMKDX4a,spotify:track:5yHLT0sWYuwRDpgKMKDX4a,https://api.spotify.com/v1/tracks/5yHLT0sWYuwRDpgKMKDX4a,https://api.spotify.com/v1/audio-analysis/5yHLT0sWYuwRDpgKMKDX4a,82267,4
5eVNQpbryjGzA6LvJnGEba,Stuntman,24-7 Spyz,5EvYDcSvmVxZuMe4faStNq,/artists/549578-247-spyz,11,0.617,0.778,10,-10.289,0,0.062,0.000155,0.113,0.108,0.791,106.21,audio_features,5eVNQpbryjGzA6LvJnGEba,spotify:track:5eVNQpbryjGzA6LvJnGEba,https://api.spotify.com/v1/tracks/5eVNQpbryjGzA6LvJnGEba,https://api.spotify.com/v1/audio-analysis/5eVNQpbryjGzA6LvJnGEba,241067,4
2KrZ5DvOPfJ7t0kI8sbOoa,Judgement Day,24-7 Spyz,5EvYDcSvmVxZuMe4faStNq,/artists/549578-247-spyz,10,0.599,0.891,7,-8.882,0,0.0732,0.0436,4.68e-06,0.116,0.828,105.792,audio_features,2KrZ5DvOPfJ7t0kI8sbOoa,spotify:track:2KrZ5DvOPfJ7t0kI8sbOoa,https://api.spotify.com/v1/tracks/2KrZ5DvOPfJ7t0kI8sbOoa,https://api.spotify.com/v1/audio-analysis/2KrZ5DvOPfJ7t0kI8sbOoa,218560,4
66vMWpyK9irQ1SHJsjUtCg,Dogs Come Out,24-7 Spyz,5EvYDcSvmVxZuMe4faStNq,/artists/549578-247-spyz,9,0.416,0.893,4,-8.136,0,0.118,0.000692,3.18e-05,0.292,0.641,105.959,audio_features,66vMWpyK9irQ1SHJsjUtCg,spotify:track:66vMWpyK9irQ1SHJsjUtCg,https://api.spotify.com/v1/tracks/66vMWpyK9irQ1SHJsjUtCg,https://api.spotify.com/v1/audio-analysis/66vMWpyK9irQ1SHJsjUtCg,148600,4
77sBAKYUeYQ9k4iAY3sF73,Anthem,24-7 Spyz,5EvYDcSvmVxZuMe4faStNq,/artists/549578-247-spyz,8,0.525,0.83,6,-4.855,0,0.112,0.00132,8.72e-06,0.157,0.572,90.053,audio_features,77sBAKYUeYQ9k4iAY3sF73,spotify:track:77sBAKYUeYQ9k4iAY3sF73,https://api.spotify.com/v1/tracks/77sBAKYUeYQ9k4iAY3sF73,https://api.spotify.com/v1/audio-analysis/77sBAKYUeYQ9k4iAY3sF73,385347,4
6VfEujds5m0tXVu4v9cs2Q,Grandma Dynamite,24-7 Spyz,5EvYDcSvmVxZuMe4faStNq,/artists/549578-247-spyz,7,0.433,0.8,9,-10.455,1,0.0522,0.00299,0.0,0.261,0.637,105.42,audio_features,6VfEujds5m0tXVu4v9cs2Q,spotify:track:6VfEujds5m0tXVu4v9cs2Q,https://api.spotify.com/v1/tracks/6VfEujds5m0tXVu4v9cs2Q,https://api.spotify.com/v1/audio-analysis/6VfEujds5m0tXVu4v9cs2Q,225307,4
1rC34zhP5fhh4wMNm4cFKp,Potface,24/7 Diva Heaven,1FRmvAlteQnT8HE4rqvU2C,/artists/9599579-247-diva-heaven,16,0.55,0.791,6,-6.79,0,0.0458,6.49e-05,0.00992,0.122,0.589,125.056,audio_features,1rC34zhP5fhh4wMNm4cFKp,spotify:track:1rC34zhP5fhh4wMNm4cFKp,https://api.spotify.com/v1/tracks/1rC34zhP5fhh4wMNm4cFKp,https://api.spotify.com/v1/audio-analysis/1rC34zhP5fhh4wMNm4cFKp,205013,4
1Eid58eNr8xErDJcLVmkOJ,Bitter Lollipop,24/7 Diva Heaven,1FRmvAlteQnT8HE4rqvU2C,/artists/9599579-247-diva-heaven,15,0.38,0.75,2,-7.864,1,0.0316,7e-06,0.294,0.086,0.601,153.307,audio_features,1Eid58eNr8xErDJcLVmkOJ,spotify:track:1Eid58eNr8xErDJcLVmkOJ,https://api.spotify.com/v1/tracks/1Eid58eNr8xErDJcLVmkOJ,https://api.spotify.com/v1/audio-analysis/1Eid58eNr8xErDJcLVmkOJ,221933,4
0cgcYhpZ2lFKhr3mQRW6Yf,Everything Sucks,24/7 Diva Heaven,1FRmvAlteQnT8HE4rqvU2C,/artists/9599579-247-diva-heaven,13,0.5,0.894,10,-6.773,1,0.0421,8.88e-05,0.00162,0.13,0.461,135.006,audio_features,0cgcYhpZ2lFKhr3mQRW6Yf,spotify:track:0cgcYhpZ2lFKhr3mQRW6Yf,https://api.spotify.com/v1/tracks/0cgcYhpZ2lFKhr3mQRW6Yf,https://api.spotify.com/v1/audio-analysis/0cgcYhpZ2lFKhr3mQRW6Yf,238467,4
6iY7ylUZ5M4pK9a1pNw1en,Shamebath,24/7 Diva Heaven,1FRmvAlteQnT8HE4rqvU2C,/artists/9599579-247-diva-heaven,11,0.5,0.736,10,-7.017,1,0.0419,1.58e-05,0.38,0.122,0.65,136.582,audio_features,6iY7ylUZ5M4pK9a1pNw1en,spotify:track:6iY7ylUZ5M4pK9a1pNw1en,https://api.spotify.com/v1/tracks/6iY7ylUZ5M4pK9a1pNw1en,https://api.spotify.com/v1/audio-analysis/6iY7ylUZ5M4pK9a1pNw1en,260667,4
4b5wmrcn494QL15KHtHeuO,JT,24/7 Diva Heaven,1FRmvAlteQnT8HE4rqvU2C,/artists/9599579-247-diva-heaven,10,0.48,0.786,4,-7.245,1,0.0311,0.000114,0.0747,0.216,0.317,138.577,audio_features,4b5wmrcn494QL15KHtHeuO,spotify:track:4b5wmrcn494QL15KHtHeuO,https://api.spotify.com/v1/tracks/4b5wmrcn494QL15KHtHeuO,https://api.spotify.com/v1/audio-analysis/4b5wmrcn494QL15KHtHeuO,261333,4
4lArIf1r1VROPExZqBVbFK,Everyman,24/7 Diva Heaven,1FRmvAlteQnT8HE4rqvU2C,/artists/9599579-247-diva-heaven,10,0.439,0.584,3,-9.331,1,0.0288,0.00586,0.481,0.25,0.0532,107.882,audio_features,4lArIf1r1VROPExZqBVbFK,spotify:track:4lArIf1r1VROPExZqBVbFK,https://api.spotify.com/v1/tracks/4lArIf1r1VROPExZqBVbFK,https://api.spotify.com/v1/audio-analysis/4lArIf1r1VROPExZqBVbFK,296013,4
53BG9KMJrO1uSEgZlXEKSn,Death To,24/7 Diva Heaven,1FRmvAlteQnT8HE4rqvU2C,/artists/9599579-247-diva-heaven,9,0.455,0.86,6,-6.494,1,0.0482,5.68e-05,0.0049,0.28,0.226,129.939,audio_features,53BG9KMJrO1uSEgZlXEKSn,spotify:track:53BG9KMJrO1uSEgZlXEKSn,https://api.spotify.com/v1/tracks/53BG9KMJrO1uSEgZlXEKSn,https://api.spotify.com/v1/audio-analysis/53BG9KMJrO1uSEgZlXEKSn,159120,4
0urCY2UPytUsdjJEQyOfJv,Head on Collision,24/7 Diva Heaven,1FRmvAlteQnT8HE4rqvU2C,/artists/9599579-247-diva-heaven,9,0.304,0.804,9,-6.71,1,0.0442,2.56e-05,0.00172,0.137,0.327,149.822,audio_features,0urCY2UPytUsdjJEQyOfJv,spotify:track:0urCY2UPytUsdjJEQyOfJv,https://api.spotify.com/v1/tracks/0urCY2UPytUsdjJEQyOfJv,https://api.spotify.com/v1/audio-analysis/0urCY2UPytUsdjJEQyOfJv,196920,4
6sTNeMpUAgvxmrHSX5XOD9,White Swamp,24/7 Diva Heaven,1FRmvAlteQnT8HE4rqvU2C,/artists/9599579-247-diva-heaven,8,0.434,0.93,4,-7.397,1,0.0503,3.49e-05,0.2,0.067,0.467,138.192,audio_features,6sTNeMpUAgvxmrHSX5XOD9,spotify:track:6sTNeMpUAgvxmrHSX5XOD9,https://api.spotify.com/v1/tracks/6sTNeMpUAgvxmrHSX5XOD9,https://api.spotify.com/v1/audio-analysis/6sTNeMpUAgvxmrHSX5XOD9,211227,4
63a4C2N8Kb3UU4FksuSw9P,Topped with Cheese,24/7 Diva Heaven,1FRmvAlteQnT8HE4rqvU2C,/artists/9599579-247-diva-heaven,8,0.451,0.881,1,-6.229,0,0.0456,1.19e-05,0.0335,0.184,0.682,138.104,audio_features,63a4C2N8Kb3UU4FksuSw9P,spotify:track:63a4C2N8Kb3UU4FksuSw9P,https://api.spotify.com/v1/tracks/63a4C2N8Kb3UU4FksuSw9P,https://api.spotify.com/v1/audio-analysis/63a4C2N8Kb3UU4FksuSw9P,117640,4
4ldfieX59a6XRYQhW7F1Fb,Bank Run,24Dias,3NT7dZuo1xv8M1ENLOOqS5,/artists/9703194-24dias,8,0.877,0.538,7,-11.342,1,0.34,0.0321,0.0,0.139,0.588,105.046,audio_features,4ldfieX59a6XRYQhW7F1Fb,spotify:track:4ldfieX59a6XRYQhW7F1Fb,https://api.spotify.com/v1/tracks/4ldfieX59a6XRYQhW7F1Fb,https://api.spotify.com/v1/audio-analysis/4ldfieX59a6XRYQhW7F1Fb,139259,4
2qYwMCFH2lbxFP8OJJCPUW,Schlüssfach,24Dias,3NT7dZuo1xv8M1ENLOOqS5,/artists/9703194-24dias,3,0.759,0.644,1,-8.075,0,0.351,0.0395,4.76e-06,0.305,0.571,91.838,audio_features,2qYwMCFH2lbxFP8OJJCPUW,spotify:track:2qYwMCFH2lbxFP8OJJCPUW,https://api.spotify.com/v1/tracks/2qYwMCFH2lbxFP8OJJCPUW,https://api.spotify.com/v1/audio-analysis/2qYwMCFH2lbxFP8OJJCPUW,211304,4
06I3weD9tkeor1vI1rOJXS,Maluco,24Dias,3NT7dZuo1xv8M1ENLOOqS5,/artists/9703194-24dias,3,0.702,0.671,1,-7.829,1,0.248,0.00215,0.0118,0.0961,0.273,103.155,audio_features,06I3weD9tkeor1vI1rOJXS,spotify:track:06I3weD9tkeor1vI1rOJXS,https://api.spotify.com/v1/tracks/06I3weD9tkeor1vI1rOJXS,https://api.spotify.com/v1/audio-analysis/06I3weD9tkeor1vI1rOJXS,158498,4
6WxHb5bgHKqk5ZAA7gmwTW,AK48,24Dias,3NT7dZuo1xv8M1ENLOOqS5,/artists/9703194-24dias,3,0.706,0.677,1,-6.327,1,0.23,0.0307,0.0,0.0649,0.159,139.947,audio_features,6WxHb5bgHKqk5ZAA7gmwTW,spotify:track:6WxHb5bgHKqk5ZAA7gmwTW,https://api.spotify.com/v1/tracks/6WxHb5bgHKqk5ZAA7gmwTW,https://api.spotify.com/v1/audio-analysis/6WxHb5bgHKqk5ZAA7gmwTW,156000,4
1tCKT08Dk87fpsRIIw0kog,Cheesecake,24Dias,3NT7dZuo1xv8M1ENLOOqS5,/artists/9703194-24dias,2,0.756,0.663,5,-8.604,0,0.457,0.145,0.0,0.0774,0.756,169.972,audio_features,1tCKT08Dk87fpsRIIw0kog,spotify:track:1tCKT08Dk87fpsRIIw0kog,https://api.spotify.com/v1/tracks/1tCKT08Dk87fpsRIIw0kog,https://api.spotify.com/v1/audio-analysis/1tCKT08Dk87fpsRIIw0kog,208000,4
2xE3X3jccWSh1pVLA9oKbi,König,24Dias,3NT7dZuo1xv8M1ENLOOqS5,/artists/9703194-24dias,1,0.726,0.705,2,-7.663,1,0.35,0.0632,0.0,0.11,0.433,160.225,audio_features,2xE3X3jccWSh1pVLA9oKbi,spotify:track:2xE3X3jccWSh1pVLA9oKbi,https://api.spotify.com/v1/tracks/2xE3X3jccWSh1pVLA9oKbi,https://api.spotify.com/v1/audio-analysis/2xE3X3jccWSh1pVLA9oKbi,195000,4
2IdcojkBGv8T08xYW2TNJJ,Insomnia,24Dias,3NT7dZuo1xv8M1ENLOOqS5,/artists/9703194-24dias,1,0.485,0.641,1,-8.161,1,0.458,0.0142,0.0,0.112,0.444,157.149,audio_features,2IdcojkBGv8T08xYW2TNJJ,spotify:track:2IdcojkBGv8T08xYW2TNJJ,https://api.spotify.com/v1/tracks/2IdcojkBGv8T08xYW2TNJJ,https://api.spotify.com/v1/audio-analysis/2IdcojkBGv8T08xYW2TNJJ,159000,4
3iPsr8rLhZ9Tc0AdGPbH2a,Zahltag - Dämone,24Dias,3NT7dZuo1xv8M1ENLOOqS5,/artists/9703194-24dias,1,0.846,0.669,8,-5.43,1,0.272,0.0437,0.0,0.157,0.189,135.138,audio_features,3iPsr8rLhZ9Tc0AdGPbH2a,spotify:track:3iPsr8rLhZ9Tc0AdGPbH2a,https://api.spotify.com/v1/tracks/3iPsr8rLhZ9Tc0AdGPbH2a,https://api.spotify.com/v1/audio-analysis/3iPsr8rLhZ9Tc0AdGPbH2a,175556,4
3jyzGuPODmfOhxzjFSaUYG,Dinhero,24Dias,3NT7dZuo1xv8M1ENLOOqS5,/artists/9703194-24dias,1,0.55,0.725,10,-6.102,0,0.352,0.104,0.0,0.876,0.438,180.352,audio_features,3jyzGuPODmfOhxzjFSaUYG,spotify:track:3jyzGuPODmfOhxzjFSaUYG,https://api.spotify.com/v1/tracks/3jyzGuPODmfOhxzjFSaUYG,https://api.spotify.com/v1/audio-analysis/3jyzGuPODmfOhxzjFSaUYG,163333,4
6ANqz1KZaHWDITo4a4z4wc,Moog Dub,2562,2leze82lbuNUn3K4c7nS1B,/artists/1006331-2562,14,0.778,0.848,10,-7.845,0,0.0592,0.0393,0.907,0.0882,0.549,139.015,audio_features,6ANqz1KZaHWDITo4a4z4wc,spotify:track:6ANqz1KZaHWDITo4a4z4wc,https://api.spotify.com/v1/tracks/6ANqz1KZaHWDITo4a4z4wc,https://api.spotify.com/v1/audio-analysis/6ANqz1KZaHWDITo4a4z4wc,277922,4
6gSUtEtmTjA4cGVAG6Zpnu,Basin Dub,2562,2leze82lbuNUn3K4c7nS1B,/artists/1006331-2562,13,0.644,0.431,11,-7.676,1,0.206,0.0393,0.3,0.159,0.347,139.998,audio_features,6gSUtEtmTjA4cGVAG6Zpnu,spotify:track:6gSUtEtmTjA4cGVAG6Zpnu,https://api.spotify.com/v1/tracks/6gSUtEtmTjA4cGVAG6Zpnu,https://api.spotify.com/v1/audio-analysis/6gSUtEtmTjA4cGVAG6Zpnu,292769,4
2BForZvdNhvnNDo5om18Rf,Flashback,2562,2leze82lbuNUn3K4c7nS1B,/artists/1006331-2562,11,0.8,0.661,11,-7.592,0,0.18,0.00442,0.214,0.146,0.506,131.988,audio_features,2BForZvdNhvnNDo5om18Rf,spotify:track:2BForZvdNhvnNDo5om18Rf,https://api.spotify.com/v1/tracks/2BForZvdNhvnNDo5om18Rf,https://api.spotify.com/v1/audio-analysis/2BForZvdNhvnNDo5om18Rf,280453,4
3oV6KSU2lgfTFAVw5zvT54,Circulate,2562,2leze82lbuNUn3K4c7nS1B,/artists/1006331-2562,11,0.768,0.749,11,-14.863,0,0.0673,3.01e-05,0.754,0.293,0.529,139.992,audio_features,3oV6KSU2lgfTFAVw5zvT54,spotify:track:3oV6KSU2lgfTFAVw5zvT54,https://api.spotify.com/v1/tracks/3oV6KSU2lgfTFAVw5zvT54,https://api.spotify.com/v1/audio-analysis/3oV6KSU2lgfTFAVw5zvT54,339043,4
7Hr8doHwfnAsaeme57NNpX,Dinosaur,2562,2leze82lbuNUn3K4c7nS1B,/artists/1006331-2562,11,0.707,0.879,1,-7.576,0,0.0858,0.01,0.839,0.366,0.727,142.468,audio_features,7Hr8doHwfnAsaeme57NNpX,spotify:track:7Hr8doHwfnAsaeme57NNpX,https://api.spotify.com/v1/tracks/7Hr8doHwfnAsaeme57NNpX,https://api.spotify.com/v1/audio-analysis/7Hr8doHwfnAsaeme57NNpX,301133,4
4C00TtFYY8x9wZeDz0J8FI,The Wind-Up,2562,2leze82lbuNUn3K4c7nS1B,/artists/1006331-2562,9,0.731,0.842,7,-7.055,1,0.113,0.00012,0.842,0.364,0.397,131.991,audio_features,4C00TtFYY8x9wZeDz0J8FI,spotify:track:4C00TtFYY8x9wZeDz0J8FI,https://api.spotify.com/v1/tracks/4C00TtFYY8x9wZeDz0J8FI,https://api.spotify.com/v1/audio-analysis/4C00TtFYY8x9wZeDz0J8FI,276305,4
16HILH9gFi9aZd9Ja6lrvd,Morvern,2562,2leze82lbuNUn3K4c7nS1B,/artists/1006331-2562,9,0.769,0.785,6,-8.869,0,0.0686,0.000314,0.86,0.0738,0.508,140.466,audio_features,16HILH9gFi9aZd9Ja6lrvd,spotify:track:16HILH9gFi9aZd9Ja6lrvd,https://api.spotify.com/v1/tracks/16HILH9gFi9aZd9Ja6lrvd,https://api.spotify.com/v1/audio-analysis/16HILH9gFi9aZd9Ja6lrvd,290757,4
4kg9s3fzct9Mfndi05MQje,Channel Two,2562,2leze82lbuNUn3K4c7nS1B,/artists/1006331-2562,8,0.823,0.596,0,-8.022,1,0.211,0.000873,0.408,0.0406,0.576,142.008,audio_features,4kg9s3fzct9Mfndi05MQje,spotify:track:4kg9s3fzct9Mfndi05MQje,https://api.spotify.com/v1/tracks/4kg9s3fzct9Mfndi05MQje,https://api.spotify.com/v1/audio-analysis/4kg9s3fzct9Mfndi05MQje,328775,4
4XXdvVNZrOGNxSRVUxxoNJ,Redux,2562,2leze82lbuNUn3K4c7nS1B,/artists/1006331-2562,8,0.744,0.799,7,-5.093,0,0.0876,0.00306,0.485,0.676,0.279,140.019,audio_features,4XXdvVNZrOGNxSRVUxxoNJ,spotify:track:4XXdvVNZrOGNxSRVUxxoNJ,https://api.spotify.com/v1/tracks/4XXdvVNZrOGNxSRVUxxoNJ,https://api.spotify.com/v1/audio-analysis/4XXdvVNZrOGNxSRVUxxoNJ,275355,4
6Q9coHvlOz9EsFGLvDW6h6,Techno Dread,2562,2leze82lbuNUn3K4c7nS1B,/artists/1006331-2562,7,0.796,0.749,0,-5.805,1,0.103,0.00454,0.873,0.093,0.407,139.918,audio_features,6Q9coHvlOz9EsFGLvDW6h6,spotify:track:6Q9coHvlOz9EsFGLvDW6h6,https://api.spotify.com/v1/tracks/6Q9coHvlOz9EsFGLvDW6h6,https://api.spotify.com/v1/audio-analysis/6Q9coHvlOz9EsFGLvDW6h6,332105,4
0aZaOgEpKiRKWgK2lIr9wr,Holland,257ers,6ihLfpY3cmdGyWEnItn30w,/artists/3689796-257ers,57,0.846,0.88,11,-4.812,0,0.26,0.0999,0.0,0.218,0.569,121.017,audio_features,0aZaOgEpKiRKWgK2lIr9wr,spotify:track:0aZaOgEpKiRKWgK2lIr9wr,https://api.spotify.com/v1/tracks/0aZaOgEpKiRKWgK2lIr9wr,https://api.spotify.com/v1/audio-analysis/0aZaOgEpKiRKWgK2lIr9wr,188613,4
20ecx8o3II4wMmoDA7jjPf,Holz,257ers,6ihLfpY3cmdGyWEnItn30w,/artists/3689796-257ers,54,0.877,0.656,1,-7.713,0,0.248,0.0265,0.0,0.0564,0.887,88.005,audio_features,20ecx8o3II4wMmoDA7jjPf,spotify:track:20ecx8o3II4wMmoDA7jjPf,https://api.spotify.com/v1/tracks/20ecx8o3II4wMmoDA7jjPf,https://api.spotify.com/v1/audio-analysis/20ecx8o3II4wMmoDA7jjPf,188640,4
0HlYtY3wYneOxgI7R3bKZh,Baby du riechst,257ers,6ihLfpY3cmdGyWEnItn30w,/artists/3689796-257ers,50,0.598,0.912,4,-3.107,0,0.204,0.017,2.02e-06,0.299,0.455,176.003,audio_features,0HlYtY3wYneOxgI7R3bKZh,spotify:track:0HlYtY3wYneOxgI7R3bKZh,https://api.spotify.com/v1/tracks/0HlYtY3wYneOxgI7R3bKZh,https://api.spotify.com/v1/audio-analysis/0HlYtY3wYneOxgI7R3bKZh,234427,4
7AXWkAdnEMyn6kqblJqphH,Gravitacion,257ers,6ihLfpY3cmdGyWEnItn30w,/artists/3689796-257ers,48,0.791,0.74,0,-4.597,1,0.0727,0.00077,0.00195,0.17,0.708,117.045,audio_features,7AXWkAdnEMyn6kqblJqphH,spotify:track:7AXWkAdnEMyn6kqblJqphH,https://api.spotify.com/v1/tracks/7AXWkAdnEMyn6kqblJqphH,https://api.spotify.com/v1/audio-analysis/7AXWkAdnEMyn6kqblJqphH,200987,4
1vxWUnpniZGDz3H9bjMje6,Sexdisko,257ers,6ihLfpY3cmdGyWEnItn30w,/artists/3689796-257ers,48,0.914,0.828,5,-6.701,0,0.168,0.0452,3.65e-06,0.131,0.0883,133.057,audio_features,1vxWUnpniZGDz3H9bjMje6,spotify:track:1vxWUnpniZGDz3H9bjMje6,https://api.spotify.com/v1/tracks/1vxWUnpniZGDz3H9bjMje6,https://api.spotify.com/v1/audio-analysis/1vxWUnpniZGDz3H9bjMje6,146360,5
0klV7hCvlJQXLUhdjSADqz,Warum,257ers,6ihLfpY3cmdGyWEnItn30w,/artists/3689796-257ers,47,0.851,0.628,6,-4.706,0,0.0741,0.0151,0.0,0.0631,0.846,101.017,audio_features,0klV7hCvlJQXLUhdjSADqz,spotify:track:0klV7hCvlJQXLUhdjSADqz,https://api.spotify.com/v1/tracks/0klV7hCvlJQXLUhdjSADqz,https://api.spotify.com/v1/audio-analysis/0klV7hCvlJQXLUhdjSADqz,248293,4
0pBcfEHw0Rzwx745x0yqTG,Keiner hat Geburtstag,257ers,6ihLfpY3cmdGyWEnItn30w,/artists/3689796-257ers,47,0.782,0.862,2,-3.778,0,0.163,0.107,0.0,0.306,0.628,90.998,audio_features,0pBcfEHw0Rzwx745x0yqTG,spotify:track:0pBcfEHw0Rzwx745x0yqTG,https://api.spotify.com/v1/tracks/0pBcfEHw0Rzwx745x0yqTG,https://api.spotify.com/v1/audio-analysis/0pBcfEHw0Rzwx745x0yqTG,188973,4
6WuomEqGnuHJtPzYORNdi5,Irgendwo in Vegas,257ers,6ihLfpY3cmdGyWEnItn30w,/artists/3689796-257ers,46,0.768,0.699,0,-5.509,1,0.206,0.121,0.0,0.143,0.705,135.018,audio_features,6WuomEqGnuHJtPzYORNdi5,spotify:track:6WuomEqGnuHJtPzYORNdi5,https://api.spotify.com/v1/tracks/6WuomEqGnuHJtPzYORNdi5,https://api.spotify.com/v1/audio-analysis/6WuomEqGnuHJtPzYORNdi5,224107,4
5fTuBMVNIPI2OyluB3b8sk,Piraten,257ers,6ihLfpY3cmdGyWEnItn30w,/artists/3689796-257ers,44,0.921,0.518,5,-6.685,0,0.407,0.159,0.0,0.283,0.889,121.14,audio_features,5fTuBMVNIPI2OyluB3b8sk,spotify:track:5fTuBMVNIPI2OyluB3b8sk,https://api.spotify.com/v1/tracks/5fTuBMVNIPI2OyluB3b8sk,https://api.spotify.com/v1/audio-analysis/5fTuBMVNIPI2OyluB3b8sk,263760,4
3V67vqWy6CeFsodwkIn5KR,Über alle Berge,257ers,6ihLfpY3cmdGyWEnItn30w,/artists/3689796-257ers,44,0.752,0.715,8,-4.535,1,0.0488,0.0711,0.0,0.0949,0.889,108.973,audio_features,3V67vqWy6CeFsodwkIn5KR,spotify:track:3V67vqWy6CeFsodwkIn5KR,https://api.spotify.com/v1/tracks/3V67vqWy6CeFsodwkIn5KR,https://api.spotify.com/v1/audio-analysis/3V67vqWy6CeFsodwkIn5KR,231773,4
3IprCmyOyuB2P8BoFzHCXU,"Easy Come, Easy Go",2plus1,4bzs3jM8CJ3m2xfJfemIr6,/artists/3130666-25plus,34,0.614,0.689,8,-8.903,1,0.0454,0.593,0.0,0.254,0.635,93.905,audio_features,3IprCmyOyuB2P8BoFzHCXU,spotify:track:3IprCmyOyuB2P8BoFzHCXU,https://api.spotify.com/v1/tracks/3IprCmyOyuB2P8BoFzHCXU,https://api.spotify.com/v1/audio-analysis/3IprCmyOyuB2P8BoFzHCXU,195693,4
6LwKY5WPMn69vGaoLRMjRd,Mama Chita,2plus1,4bzs3jM8CJ3m2xfJfemIr6,/artists/3130666-25plus,16,0.74,0.755,4,-7.649,1,0.0699,0.261,0.0,0.157,0.922,140.867,audio_features,6LwKY5WPMn69vGaoLRMjRd,spotify:track:6LwKY5WPMn69vGaoLRMjRd,https://api.spotify.com/v1/tracks/6LwKY5WPMn69vGaoLRMjRd,https://api.spotify.com/v1/audio-analysis/6LwKY5WPMn69vGaoLRMjRd,165013,4
3e9XoKGes9ZH7fQfhCGxEB,Singapore,2plus1,4bzs3jM8CJ3m2xfJfemIr6,/artists/3130666-25plus,11,0.768,0.944,11,-6.944,0,0.0465,0.374,0.0,0.127,0.933,131.3,audio_features,3e9XoKGes9ZH7fQfhCGxEB,spotify:track:3e9XoKGes9ZH7fQfhCGxEB,https://api.spotify.com/v1/tracks/3e9XoKGes9ZH7fQfhCGxEB,https://api.spotify.com/v1/audio-analysis/3e9XoKGes9ZH7fQfhCGxEB,232120,4
20K30z73eTJw8AclXSviCF,My Gypsy Lady,2plus1,4bzs3jM8CJ3m2xfJfemIr6,/artists/3130666-25plus,9,0.566,0.629,3,-7.964,0,0.0338,0.417,0.0,0.633,0.6,114.242,audio_features,20K30z73eTJw8AclXSviCF,spotify:track:20K30z73eTJw8AclXSviCF,https://api.spotify.com/v1/tracks/20K30z73eTJw8AclXSviCF,https://api.spotify.com/v1/audio-analysis/20K30z73eTJw8AclXSviCF,246307,4
64P0IZ8VQkNNxG2YNwpaWr,Warsaw Nights,2plus1,4bzs3jM8CJ3m2xfJfemIr6,/artists/3130666-25plus,8,0.731,0.885,10,-8.417,0,0.0459,0.406,1.42e-05,0.376,0.901,133.237,audio_features,64P0IZ8VQkNNxG2YNwpaWr,spotify:track:64P0IZ8VQkNNxG2YNwpaWr,https://api.spotify.com/v1/tracks/64P0IZ8VQkNNxG2YNwpaWr,https://api.spotify.com/v1/audio-analysis/64P0IZ8VQkNNxG2YNwpaWr,194640,4
0jDb8PaxOJQ1xO0iylkusZ,Allah Inch' Allah,2plus1,4bzs3jM8CJ3m2xfJfemIr6,/artists/3130666-25plus,6,0.682,0.774,6,-8.523,1,0.163,0.327,0.0,0.367,0.641,137.975,audio_features,0jDb8PaxOJQ1xO0iylkusZ,spotify:track:0jDb8PaxOJQ1xO0iylkusZ,https://api.spotify.com/v1/tracks/0jDb8PaxOJQ1xO0iylkusZ,https://api.spotify.com/v1/audio-analysis/0jDb8PaxOJQ1xO0iylkusZ,224813,4
37WABdi2hIP29jvbnzSEdi,Sad Is the Heart,2plus1,4bzs3jM8CJ3m2xfJfemIr6,/artists/3130666-25plus,5,0.589,0.437,2,-10.837,1,0.0405,0.505,8.75e-06,0.142,0.341,118.859,audio_features,37WABdi2hIP29jvbnzSEdi,spotify:track:37WABdi2hIP29jvbnzSEdi,https://api.spotify.com/v1/tracks/37WABdi2hIP29jvbnzSEdi,https://api.spotify.com/v1/audio-analysis/37WABdi2hIP29jvbnzSEdi,215493,4
